1613070949.730692000	76
1613070949.785145000	68
1613070949.785619000	105
1613070949.804121000	68
1613070949.809678000	72
1613070949.887495000	125
1613070949.905968000	76
1613070949.925117000	68
1613070949.933616000	105
1613070949.943036000	68
1613070949.958233000	68
1613070949.974684000	2868
1613070949.988163000	2868
1613070949.988222000	1468
1613070949.989114000	4268
1613070949.990046000	2868
1613070950.008137000	2868
1613070950.008920000	1468
1613070950.009078000	1468
1613070950.023261000	2868
1613070950.035704000	1468
1613070950.035872000	1468
1613070950.036613000	2868
1613070950.037579000	2868
1613070950.038620000	2868
1613070950.039654000	2868
1613070950.040585000	2868
1613070950.041556000	2868
1613070950.041584000	2868
1613070950.045327000	1468
1613070950.046297000	1468
1613070950.047384000	2868
1613070950.048378000	1468
1613070950.049270000	1468
1613070950.050355000	2868
1613070950.051276000	1468
1613070950.052263000	1468
1613070950.080593000	1468
1613070950.081625000	1468
1613070950.081651000	1468
1613070950.082648000	1468
1613070950.083622000	2868
1613070950.092578000	1468
1613070950.093595000	2868
1613070950.094266000	2868
1613070950.094292000	1468
1613070950.094361000	1468
1613070950.096573000	7068
1613070950.096608000	1468
1613070950.097217000	1468
1613070950.097375000	1468
1613070950.098654000	1468
1613070950.099286000	1468
1613070950.100530000	2868
1613070950.101327000	1468
1613070950.102257000	1468
1613070950.103226000	1468
1613070950.104316000	1468
1613070950.105360000	1468
1613070950.106346000	1468
1613070950.107223000	1468
1613070950.107260000	1468
1613070950.108222000	1468
1613070950.109265000	1468
1613070950.110201000	1468
1613070950.111336000	1468
1613070950.112256000	1468
1613070950.136368000	1468
1613070950.137554000	1468
1613070950.150711000	1468
1613070950.151249000	1468
1613070950.151265000	1468
1613070950.152614000	1468
1613070950.161273000	1468
1613070950.161300000	1468
1613070950.162576000	2868
1613070950.163537000	2868
1613070950.164556000	2868
1613070950.164574000	5668
1613070950.164591000	1468
1613070950.165213000	1468
1613070950.165235000	1468
1613070950.166275000	1468
1613070950.167286000	1468
1613070950.168543000	1468
1613070950.169667000	2868
1613070950.170668000	1468
1613070950.171234000	1468
1613070950.172379000	2868
1613070950.173357000	1468
1613070950.174324000	1468
1613070950.175257000	1468
1613070950.176357000	1468
1613070950.177363000	1468
1613070950.178305000	1468
1613070950.179567000	2868
1613070950.180365000	1468
1613070950.181223000	1468
1613070950.182252000	1468
1613070950.211232000	1468
1613070950.212644000	1468
1613070950.213568000	2868
1613070950.214546000	1468
1613070950.215629000	1468
1613070950.216542000	2868
1613070950.217619000	1468
1613070950.218588000	2868
1613070950.219529000	1468
1613070950.220604000	1468
1613070950.221225000	1468
1613070950.221250000	1468
1613070950.222649000	1468
1613070950.223643000	1468
1613070950.224273000	2868
1613070950.225513000	1468
1613070950.226311000	1468
1613070950.227219000	1468
1613070950.228188000	2868
1613070950.229266000	1468
1613070950.230600000	1468
1613070950.231214000	1468
1613070950.232308000	2868
1613070950.233561000	1468
1613070950.234202000	1468
1613070950.235308000	1468
1613070950.236221000	2868
1613070950.237189000	1468
1613070950.238273000	1468
1613070950.262346000	1468
1613070950.263595000	1468
1613070950.264560000	1468
1613070950.265480000	1468
1613070950.265499000	1468
1613070950.266513000	1468
1613070950.267554000	1468
1613070950.267570000	1468
1613070950.268518000	1468
1613070950.269492000	1468
1613070950.269660000	1468
1613070950.270308000	1468
1613070950.271272000	1468
1613070950.272540000	1468
1613070950.273620000	1468
1613070950.274253000	2868
1613070950.275545000	1468
1613070950.276313000	2868
1613070950.277259000	1468
1613070950.278197000	1468
1613070950.279607000	1468
1613070950.280233000	1468
1613070950.280251000	1468
1613070950.281201000	1468
1613070950.282584000	1468
1613070950.283203000	1468
1613070950.283258000	1468
1613070950.284171000	1468
1613070950.285253000	1468
1613070950.286186000	1468
1613070950.287340000	2868
1613070950.288280000	1468
1613070950.289542000	1468
1613070950.290320000	1468
1613070950.291225000	1468
1613070950.291244000	1468
1613070950.315556000	1468
1613070950.316200000	1468
1613070950.317265000	1468
1613070950.317333000	1468
1613070950.318518000	1468
1613070950.319489000	1468
1613070950.320470000	1468
1613070950.320523000	1468
1613070950.321585000	1468
1613070950.321605000	1468
1613070950.322471000	1468
1613070950.325586000	1468
1613070950.326207000	2868
1613070950.327181000	1468
1613070950.328606000	1468
1613070950.329223000	1468
1613070950.329229000	1468
1613070950.330561000	1468
1613070950.331307000	1468
1613070950.332179000	1468
1613070950.332193000	1468
1613070950.333150000	1468
1613070950.334582000	1468
1613070950.335560000	1468
1613070950.335576000	1468
