1613069916.981644000	76
1613069917.005237000	68
1613069917.010743000	105
1613069917.028184000	68
1613069917.033717000	72
1613069917.097715000	125
1613069917.125976000	76
1613069917.155292000	68
1613069917.160193000	68
1613069917.163798000	105
1613069917.183241000	68
1613069917.206154000	68
1613069917.214835000	1468
1613069917.224902000	1468
1613069917.224944000	1468
1613069917.226195000	1468
1613069917.226232000	1468
1613069917.227023000	1468
1613069917.227121000	1468
1613069917.228262000	1468
1613069917.228418000	1468
1613069917.228436000	1468
1613069917.235194000	1468
1613069917.237934000	1468
1613069917.257259000	1468
1613069917.258142000	1468
1613069917.258181000	1468
1613069917.275076000	2868
1613069917.275187000	1468
1613069917.276791000	1468
1613069917.276832000	1468
1613069917.277701000	1468
1613069917.277758000	1468
1613069917.278698000	1468
1613069917.278716000	1468
1613069917.279769000	1468
1613069917.280671000	1468
1613069917.280689000	1468
1613069917.281727000	1468
1613069917.281746000	2868
1613069917.282386000	1468
1613069917.283798000	1468
1613069917.283816000	1468
1613069917.284736000	1468
1613069917.285416000	1468
1613069917.286683000	1468
1613069917.287479000	1468
1613069917.288389000	1468
1613069917.289473000	1468
1613069917.290447000	1468
1613069917.319719000	1468
1613069917.320332000	1468
1613069917.321711000	1468
1613069917.321751000	1468
1613069917.322345000	1468
1613069917.323672000	1468
1613069917.324685000	1468
1613069917.325368000	1468
1613069917.325408000	1468
1613069917.326794000	1468
1613069917.327425000	1468
1613069917.328780000	1468
1613069917.328817000	1468
1613069917.329712000	1468
1613069917.330335000	1468
1613069917.331764000	1468
1613069917.332398000	1468
1613069917.333313000	1468
1613069917.333478000	1468
1613069917.334395000	1468
1613069917.335379000	1468
1613069917.336751000	1468
1613069917.337402000	1468
1613069917.338802000	1468
1613069917.339416000	1468
1613069917.340534000	1468
1613069917.341419000	1468
1613069917.342371000	1468
1613069917.343508000	2868
1613069917.344411000	1468
1613069917.345400000	1468
1613069917.346435000	1468
1613069917.347378000	1468
1613069917.348803000	1468
1613069917.349452000	1468
1613069917.350698000	1468
1613069917.351657000	1468
1613069917.352464000	1468
1613069917.353425000	1468
1613069917.354343000	1468
1613069917.355491000	1468
1613069917.356392000	1468
1613069917.357662000	1468
1613069917.358460000	1468
1613069917.359364000	1468
1613069917.360347000	1468
1613069917.394719000	1468
1613069917.395334000	1468
1613069917.396773000	2868
1613069917.397392000	1468
1613069917.398465000	1468
1613069917.404760000	1468
1613069917.405496000	1468
1613069917.406758000	1468
1613069917.406795000	1468
1613069917.407491000	1468
1613069917.408483000	1468
1613069917.409733000	1468
1613069917.410476000	1468
