1613071143.086540000	76
1613071143.111066000	68
1613071143.111646000	105
1613071143.126008000	68
1613071143.126364000	72
1613071143.186551000	125
1613071143.206826000	76
1613071143.226108000	68
1613071143.231429000	105
1613071143.244103000	68
1613071143.259072000	68
1613071143.275542000	1468
1613071143.275620000	1468
1613071143.289149000	2868
1613071143.290091000	4268
1613071143.291008000	4268
1613071143.299956000	1468
1613071143.300758000	1468
1613071143.300984000	1468
1613071143.301492000	1468
1613071143.319839000	1468
1613071143.321082000	1468
1613071143.321108000	1468
1613071143.321555000	1468
1613071143.322528000	1468
1613071143.322593000	1468
1613071143.323589000	1468
1613071143.324514000	1468
1613071143.324715000	1468
1613071143.325617000	1468
1613071143.326320000	2868
1613071143.327198000	1468
1613071143.328649000	1468
1613071143.329566000	2868
1613071143.330326000	1468
1613071143.331300000	1468
1613071143.332198000	1468
1613071143.333170000	1468
1613071143.334229000	1468
1613071143.335170000	1468
1613071143.336324000	1468
1613071143.337235000	1468
1613071143.366309000	1468
1613071143.367519000	1468
1613071143.368517000	1468
1613071143.369255000	1468
1613071143.370502000	1468
1613071143.371283000	1468
1613071143.372269000	1468
1613071143.373544000	1468
1613071143.374498000	1468
1613071143.375233000	1468
1613071143.375251000	1468
1613071143.376325000	1468
1613071143.377581000	1468
1613071143.378205000	1468
1613071143.379281000	1468
1613071143.380553000	1468
1613071143.381188000	1468
1613071143.383173000	1468
1613071143.384324000	1468
1613071143.385231000	1468
1613071143.386319000	1468
1613071143.387294000	1468
1613071143.388214000	1468
1613071143.389169000	1468
1613071143.390266000	1468
1613071143.392307000	1468
1613071143.393236000	1468
1613071143.394328000	1468
1613071143.395296000	1468
1613071143.424187000	1468
1613071143.425263000	1468
1613071143.438364000	1468
1613071143.439261000	1468
1613071143.440633000	1468
1613071143.441329000	2868
1613071143.442251000	1468
1613071143.443499000	1468
1613071143.444643000	1468
1613071143.445566000	1468
1613071143.445584000	1468
1613071143.446271000	1468
1613071143.447328000	1468
1613071143.448565000	1468
1613071143.449195000	1468
1613071143.450494000	1468
1613071143.451273000	1468
1613071143.452230000	1468
1613071143.453208000	1468
1613071143.454304000	2868
1613071143.455202000	1468
1613071143.456290000	1468
1613071143.458586000	1468
1613071143.459327000	1468
1613071143.460591000	1468
1613071143.461220000	1468
1613071143.462283000	1468
1613071143.463255000	1468
1613071143.464169000	1468
1613071143.465260000	1468
1613071143.466177000	1468
1613071143.490254000	1468
1613071143.491225000	1468
1613071143.492314000	1468
1613071143.493276000	1468
1613071143.494646000	1468
1613071143.495493000	1468
1613071143.496181000	1468
1613071143.497317000	1468
1613071143.498286000	1468
1613071143.500179000	1468
1613071143.501256000	1468
1613071143.501275000	1468
1613071143.503258000	2868
1613071143.504536000	1468
1613071143.505317000	1468
1613071143.506327000	1468
1613071143.507202000	1468
1613071143.508633000	1468
1613071143.509230000	1468
1613071143.511249000	1468
1613071143.512194000	1468
1613071143.513316000	1468
1613071143.514231000	1468
1613071143.515493000	1468
1613071143.516289000	1468
1613071143.517205000	1468
1613071143.518176000	1468
1613071143.519608000	1468
1613071143.520526000	1468
1613071143.521194000	1468
1613071143.522238000	1468
1613071143.546197000	1468
1613071143.547269000	1468
1613071143.548234000	1468
1613071143.549222000	1468
1613071143.550488000	1468
1613071143.551279000	1468
1613071143.552181000	1468
1613071143.553511000	1468
1613071143.554252000	1468
1613071143.556274000	1468
1613071143.557221000	1468
1613071143.558325000	2868
1613071143.559291000	1468
1613071143.560244000	1468
1613071143.561333000	1468
1613071143.562270000	1468
1613071143.563225000	1468
1613071143.564299000	1468
1613071143.565215000	1468
1613071143.566188000	1468
1613071143.567275000	1468
1613071143.568186000	1468
1613071143.569161000	1468
1613071143.570536000	1468
1613071143.571333000	1468
1613071143.572241000	1468
1613071143.573217000	1468
1613071143.574188000	1468
1613071143.575226000	1468
1613071143.576198000	1468
1613071143.577272000	1468
1613071143.578203000	1468
1613071143.579152000	1468
1613071143.603164000	1468
1613071143.604556000	1468
1613071143.605219000	1468
1613071143.606319000	1468
1613071143.607228000	1468
1613071143.613252000	1468
1613071143.614656000	1468
1613071143.615567000	1468
1613071143.615604000	1468
1613071143.616259000	1468
1613071143.617169000	1468
1613071143.618602000	1468
1613071143.619512000	1468
1613071143.619530000	1468
1613071143.620486000	1468
1613071143.621282000	1468
1613071143.622205000	1468
1613071143.623515000	1468
1613071143.623535000	1468
1613071143.624613000	1468
1613071143.625223000	1468
1613071143.626217000	1468
1613071143.627242000	1468
1613071143.628542000	1468
1613071143.629475000	1468
1613071143.630265000	1468
1613071143.631180000	1468
1613071143.632259000	1468
1613071143.633231000	1468
