1613069852.224663000	76
1613069852.414276000	68
1613069852.427569000	105
1613069852.446316000	68
1613069852.451592000	72
1613069852.519731000	125
1613069852.552772000	76
1613069852.574317000	68
1613069852.582234000	68
1613069852.582808000	105
1613069852.602282000	68
1613069852.617326000	68
1613069852.639440000	2868
1613069852.640403000	2868
1613069852.641345000	4268
1613069852.642342000	2868
1613069852.642769000	1468
1613069852.666833000	1468
1613069852.675911000	1468
1613069852.676095000	2868
1613069852.677143000	1468
1613069852.677178000	1468
1613069852.686130000	7068
1613069852.686161000	2868
1613069852.686170000	1468
1613069852.686263000	1468
1613069852.690474000	5668
1613069852.690509000	1468
1613069852.691774000	1468
1613069852.692400000	1468
1613069852.705498000	1468
1613069852.706785000	1468
1613069852.707450000	1468
1613069852.708408000	2868
1613069852.709486000	1468
1613069852.710440000	1468
1613069852.711708000	2868
1613069852.712463000	1468
1613069852.713745000	1468
1613069852.715486000	1468
1613069852.716404000	1468
1613069852.717466000	2868
1613069852.718379000	1468
1613069852.719526000	1468
1613069852.720440000	1468
1613069852.721527000	1468
1613069852.722514000	1468
1613069852.723411000	1468
1613069852.724358000	1468
1613069852.725496000	1468
1613069852.726429000	1468
1613069852.727769000	2868
1613069852.728503000	1468
1613069852.729417000	1468
1613069852.730529000	1468
1613069852.731454000	1468
1613069852.732421000	1468
1613069852.761743000	1468
1613069852.762772000	1468
1613069852.763740000	2868
1613069852.771863000	2868
1613069852.772794000	1468
1613069852.773703000	1468
1613069852.773874000	1468
1613069852.774790000	1468
1613069852.775784000	2868
1613069852.784863000	7068
1613069852.784892000	5668
1613069852.784912000	2868
1613069852.784932000	1468
1613069852.785527000	1468
1613069852.786490000	1468
1613069852.787406000	2868
1613069852.788735000	1468
1613069852.789444000	1468
1613069852.790380000	1468
1613069852.791715000	1468
1613069852.791732000	1468
1613069852.792526000	1468
1613069852.793417000	1468
1613069852.794684000	1468
1613069852.795432000	2868
1613069852.796519000	1468
1613069852.797517000	1468
1613069852.798721000	1468
1613069852.799514000	1468
1613069852.800427000	1468
1613069852.829548000	1468
1613069852.830807000	1468
1613069852.830824000	1468
1613069852.839768000	9868
1613069852.839794000	2868
1613069852.839826000	1468
1613069852.839837000	1468
1613069852.839849000	1468
1613069852.840565000	1468
1613069852.841428000	1468
1613069852.841453000	1468
1613069852.842698000	1468
1613069852.843793000	1468
1613069852.844749000	2868
1613069852.845394000	1468
1613069852.846765000	1468
1613069852.847357000	1468
1613069852.848764000	2868
1613069852.849459000	1468
1613069852.850555000	1468
1613069852.851461000	1468
1613069852.851488000	1468
1613069852.852440000	1468
1613069852.853519000	1468
1613069852.854398000	1468
1613069852.855403000	1468
1613069852.856787000	2868
1613069852.857421000	1468
1613069852.858665000	1468
1613069852.859436000	1468
1613069852.860482000	1468
1613069852.860518000	1468
1613069852.861484000	1468
1613069852.862413000	1468
1613069852.863344000	1468
1613069852.864437000	1468
1613069852.906818000	1468
1613069852.907475000	1468
1613069852.907500000	1468
1613069852.908707000	2868
1613069852.909763000	4268
1613069852.911733000	2868
1613069852.912781000	2868
1613069852.912815000	1468
1613069852.916766000	1468
1613069852.917490000	2868
1613069852.918456000	1468
1613069852.919561000	1468
1613069852.920536000	2868
1613069852.921678000	1468
1613069852.922425000	1468
1613069852.923512000	2868
1613069852.924769000	1468
1613069852.925365000	1468
1613069852.926734000	1468
1613069852.926781000	1468
1613069852.927351000	1468
1613069852.928442000	1468
1613069852.929436000	1468
1613069852.930491000	1468
1613069852.930504000	1468
1613069852.931418000	1468
1613069852.932675000	1468
1613069852.933696000	1468
1613069852.934395000	2868
1613069852.935469000	1468
1613069852.936733000	1468
1613069852.937351000	1468
1613069852.938447000	1468
1613069852.939425000	1468
1613069852.968504000	1468
1613069852.989704000	1468
1613069852.989721000	1468
1613069852.989868000	1468
1613069852.991764000	2868
1613069852.992868000	2868
1613069852.993785000	2868
1613069852.994753000	2868
1613069852.995722000	1468
1613069852.996716000	2868
1613069852.996731000	1468
1613069852.996890000	1468
1613069852.997549000	1468
1613069852.998816000	1468
1613069852.999550000	2868
1613069853.000514000	1468
1613069853.001756000	1468
1613069853.002378000	1468
1613069853.003495000	1468
1613069853.004371000	1468
1613069853.005466000	1468
1613069853.005500000	1468
1613069853.006737000	1468
1613069853.007529000	1468
1613069853.008805000	1468
1613069853.009416000	1468
1613069853.010545000	1468
1613069853.011441000	1468
1613069853.012423000	2868
1613069853.013504000	1468
1613069853.014426000	1468
1613069853.015517000	1468
1613069853.016425000	1468
1613069853.017501000	1468
1613069853.018441000	1468
1613069853.019531000	1468
1613069853.020493000	1468
1613069853.021413000	1468
1613069853.050547000	1468
1613069853.051770000	1468
1613069853.052852000	2868
1613069853.053828000	1468
1613069853.054843000	1468
1613069853.055773000	2868
1613069853.064744000	7068
1613069853.064890000	4268
1613069853.065560000	1468
1613069853.066484000	2868
1613069853.067555000	1468
1613069853.068474000	1468
1613069853.069423000	1468
1613069853.070512000	2868
1613069853.071771000	1468
1613069853.072392000	1468
1613069853.073816000	1468
1613069853.074748000	1468
1613069853.075545000	1468
1613069853.076815000	2868
1613069853.077579000	1468
1613069853.078543000	1468
1613069853.079463000	1468
1613069853.080435000	1468
1613069853.081544000	1468
1613069853.082428000	1468
1613069853.083780000	1468
1613069853.084837000	2868
1613069853.085490000	1468
1613069853.086544000	1468
1613069853.087498000	1468
1613069853.111760000	1468
1613069853.112726000	1468
1613069853.113774000	2868
1613069853.114716000	1468
1613069853.121724000	1468
1613069853.122466000	1468
1613069853.123719000	2868
1613069853.124533000	1468
1613069853.125451000	2868
1613069853.126704000	1468
1613069853.127786000	2868
1613069853.128785000	1468
