1613070756.760503000	76
1613070756.794055000	68
1613070756.799627000	105
1613070756.815095000	68
1613070756.820419000	72
1613070756.881532000	125
1613070756.904672000	76
1613070756.939557000	105
1613070756.942004000	68
1613070756.942015000	68
1613070756.962021000	68
1613070756.985155000	68
1613070756.993575000	1468
1613070757.008995000	2868
1613070757.009894000	2868
1613070757.011287000	1468
1613070757.011314000	1468
1613070757.012160000	4268
1613070757.017537000	1468
1613070757.018855000	1468
1613070757.036630000	1468
1613070757.039292000	1468
1613070757.040146000	2868
1613070757.046725000	1468
1613070757.047215000	1468
1613070757.048567000	1468
1613070757.049547000	1468
1613070757.049573000	1468
1613070757.050177000	1468
1613070757.051265000	1468
1613070757.052517000	1468
1613070757.052544000	1468
1613070757.054638000	1468
1613070757.055573000	1468
1613070757.056211000	1468
1613070757.057283000	2868
1613070757.058610000	1468
1613070757.059271000	1468
1613070757.060306000	1468
1613070757.062204000	1468
1613070757.063295000	1468
1613070757.064221000	1468
1613070757.065328000	1468
1613070757.066232000	1468
1613070757.067203000	2868
1613070757.081314000	1468
1613070757.082235000	1468
1613070757.095583000	1468
1613070757.096627000	1468
1613070757.096653000	1468
1613070757.097565000	1468
1613070757.098531000	2868
1613070757.099613000	1468
1613070757.100535000	2868
1613070757.105536000	1468
1613070757.105563000	1468
1613070757.106271000	1468
1613070757.107244000	1468
1613070757.108211000	2868
1613070757.110248000	1468
1613070757.111294000	1468
1613070757.112624000	1468
1613070757.113547000	2868
1613070757.114586000	1468
1613070757.115557000	1468
1613070757.115583000	1468
1613070757.116197000	1468
1613070757.118235000	1468
1613070757.119515000	1468
1613070757.120643000	1468
1613070757.121267000	1468
1613070757.122230000	1468
1613070757.123363000	1468
1613070757.124271000	1468
1613070757.126355000	1468
1613070757.127266000	2868
1613070757.128186000	1468
1613070757.129505000	1468
1613070757.130244000	1468
1613070757.131311000	1468
1613070757.132192000	1468
1613070757.134179000	1468
1613070757.135633000	1468
1613070757.136251000	1468
1613070757.137221000	2868
1613070757.138251000	1468
1613070757.139519000	1468
1613070757.140336000	1468
1613070757.142200000	1468
1613070757.143618000	1468
1613070757.144200000	1468
1613070757.145514000	1468
1613070757.146281000	1468
1613070757.179183000	1468
1613070757.180558000	1468
1613070757.182620000	2868
1613070757.183521000	1468
1613070757.184490000	2868
1613070757.185575000	1468
1613070757.186488000	1468
1613070757.186664000	1468
1613070757.187522000	1468
1613070757.188625000	2868
1613070757.190502000	1468
1613070757.191291000	1468
