1613070821.230569000	76
1613070821.259402000	105
1613070821.262167000	68
1613070821.277091000	68
1613070821.282456000	72
1613070821.346442000	125
1613070821.389734000	76
1613070821.406192000	68
1613070821.416100000	68
1613070821.421510000	105
1613070821.439227000	68
1613070821.455051000	68
1613070821.472076000	2868
1613070821.472124000	1468
1613070821.472981000	2868
1613070821.473118000	1468
1613070821.485540000	1468
1613070821.485617000	1468
1613070821.487082000	2868
1613070821.510244000	1468
1613070821.510278000	1468
1613070821.511211000	2868
1613070821.511852000	2868
1613070821.512826000	1468
1613070821.512975000	1468
1613070821.513622000	2868
1613070821.514550000	2868
1613070821.514576000	1468
1613070821.515656000	1468
1613070821.516576000	2868
1613070821.517543000	1468
1613070821.518513000	2868
1613070821.519258000	1468
1613070821.543569000	1468
1613070821.544604000	2868
1613070821.545290000	1468
1613070821.553597000	2868
1613070821.555649000	1468
1613070821.556279000	1468
1613070821.556306000	1468
1613070821.565399000	1468
1613070821.566301000	1468
1613070821.566336000	1468
1613070821.567245000	5668
1613070821.567281000	4268
1613070821.567424000	2868
1613070821.568256000	2868
1613070821.569483000	1468
1613070821.570566000	1468
1613070821.571193000	2868
1613070821.572300000	1468
1613070821.573259000	1468
1613070821.574367000	1468
1613070821.575632000	2868
1613070821.576253000	1468
1613070821.595581000	1468
1613070821.596329000	1468
1613070821.597300000	1468
1613070821.598272000	1468
1613070821.605331000	1468
1613070821.606235000	1468
1613070821.606260000	1468
1613070821.607326000	1468
1613070821.608583000	1468
1613070821.609249000	1468
1613070821.610550000	2868
1613070821.611288000	1468
1613070821.612220000	1468
1613070821.613585000	2868
1613070821.614557000	1468
1613070821.615716000	1468
1613070821.616222000	1468
1613070821.616247000	1468
1613070821.617209000	1468
1613070821.618310000	1468
1613070821.619237000	1468
1613070821.620235000	1468
1613070821.621275000	1468
1613070821.622191000	1468
1613070821.623167000	1468
1613070821.624130000	1468
1613070821.624259000	1468
1613070821.625232000	1468
1613070821.626205000	1468
1613070821.627291000	1468
1613070821.628268000	1468
1613070821.629178000	1468
1613070821.658630000	1468
1613070821.659571000	1468
1613070821.660545000	2868
1613070821.661319000	1468
1613070821.662565000	1468
1613070821.663530000	1468
1613070821.663598000	1468
1613070821.664621000	2868
1613070821.665598000	1468
1613070821.666703000	2868
1613070821.667305000	1468
1613070821.668561000	1468
1613070821.669391000	2868
1613070821.670624000	1468
1613070821.671244000	1468
1613070821.672288000	1468
1613070821.672305000	1468
1613070821.673253000	1468
1613070821.674206000	1468
1613070821.675288000	1468
1613070821.676245000	1468
1613070821.677235000	2868
1613070821.678654000	1468
1613070821.679265000	1468
1613070821.680239000	1468
1613070821.681312000	2868
1613070821.682229000	1468
1613070821.683370000	1468
1613070821.684282000	1468
1613070821.713596000	1468
1613070821.714618000	1468
1613070821.714635000	1468
1613070821.715539000	1468
1613070821.716690000	2868
1613070821.717601000	1468
1613070821.726586000	5668
1613070821.726613000	4268
1613070821.726629000	1468
1613070821.726775000	1468
1613070821.726794000	1468
1613070821.727191000	1468
1613070821.728329000	2868
1613070821.729547000	1468
1613070821.730673000	1468
1613070821.731182000	2868
1613070821.732275000	1468
1613070821.733548000	1468
